Day,Month,Year,Season,Average,Precipitation,New Snow,Snow Depth,Daylight
234,8,2013,2,54.5,0.03,0,0,938
235,8,2013,2,52.5,0.68,0,0,931
236,8,2013,2,52,0,0,0,924
237,8,2013,2,48,0,0,0,917
238,8,2013,2,52,0,0,0,911
239,8,2013,2,52.5,0,0,0,904
240,8,2013,2,54,0.01,0,0,897
241,8,2013,2,52.5,0.07,0,0,890
242,8,2013,2,52.5,0.02,0,0,884
243,8,2013,2,44,0,0,0,877
244,9,2013,2,44,0.02,0,0,870
245,9,2013,2,54,0.31,0,0,863
246,9,2013,2,59.5,0.09,0,0,857
247,9,2013,2,52,0.04,0,0,850
248,9,2013,2,51,0,0,0,843
249,9,2013,2,45.5,0.07,0,0,837
250,9,2013,2,48.5,T,0,0,830
251,9,2013,3,51,0.22,0,0,823
252,9,2013,3,51.5,0,0,0,817
253,9,2013,3,58,T,0,0,810
254,9,2013,3,48,0.75,0,0,803
255,9,2013,3,50,T,0,0,797
256,9,2013,3,46.5,0.03,0,0,790
257,9,2013,3,45,0.07,0,0,783
258,9,2013,3,42.5,0,0,0,777
259,9,2013,3,45,0,0,0,770
260,9,2013,3,38.5,T,T,0,763
261,9,2013,3,34.5,0.06,0.6,0,757
262,9,2013,3,34.5,0,0,0,750
263,9,2013,3,30,T,T,0,744
264,9,2013,3,34,0,0,0,737
265,9,2013,3,32,0.04,0.1,T,730
266,9,2013,3,32,T,T,0,724
267,9,2013,3,34,0,0,0,717
268,9,2013,3,47,T,0,0,710
269,9,2013,3,40,0.01,0,0,704
270,9,2013,3,46.5,0,0,0,697
271,9,2013,3,41.5,0.03,0,0,691
272,9,2013,3,39.5,T,0,0,684
273,9,2013,3,37.5,0,0,0,677
274,10,2013,3,34.5,T,T,0,671
275,10,2013,3,40.5,0,0,0,664
276,10,2013,3,42,0,0,0,657
277,10,2013,3,33.5,0,0,0,651
278,10,2013,3,36,0,0,0,644
279,10,2013,3,37.5,T,T,0,637
280,10,2013,3,33,0.01,0.1,0,631
281,10,2013,3,39.5,T,0,0,624
282,10,2013,3,38.5,0.18,T,0,617
283,10,2013,3,33,T,T,0,611
284,10,2013,3,37.5,0,0,0,604
285,10,2013,3,40,0,0,0,597
286,10,2013,3,43.5,0.09,0,0,591
287,10,2013,3,37.5,T,0,0,584
288,10,2013,3,41,0.01,0,0,577
289,10,2013,3,45.5,T,0,0,571
290,10,2013,3,42.5,0.01,0,0,564
291,10,2013,3,45,0,0,0,557
292,10,2013,3,44,T,0,0,550
293,10,2013,3,36.5,0,0,0,544
294,10,2013,3,31,0,0,0,537
295,10,2013,3,30.5,0,0,0,530
296,10,2013,3,25.5,T,T,0,523
297,10,2013,3,29,T,T,0,517
298,10,2013,3,32,0,0,0,510
299,10,2013,3,26,0,0,0,503
300,10,2013,3,36,0.05,0,0,496
301,10,2013,3,44.5,0.05,0,0,490
302,10,2013,3,32.5,0.16,T,0,483
303,10,2013,3,28.5,0,0,0,476
304,10,2013,3,23.5,0.03,0.6,1,470
305,11,2013,3,26.5,T,T,T,463
306,11,2013,3,22,T,T,T,456
307,11,2013,3,21.5,0,0,T,449
308,11,2013,3,20,0,0,T,443
309,11,2013,3,22,0.08,1.2,2,436
310,11,2013,3,9,T,0.1,2,429
311,11,2013,3,5.5,0,0,2,423
312,11,2013,3,4,T,T,2,416
313,11,2013,0,18,0.15,1.5,3,409
314,11,2013,0,25.5,0.39,4.3,7,403
315,11,2013,0,6.5,0,0,6,396
316,11,2013,0,6,T,T,6,389
317,11,2013,0,28.5,0.62,3.9,9,383
318,11,2013,0,33,0.11,0.4,9,376
319,11,2013,0,10,0.01,T,8,370
320,11,2013,0,4,0.02,0.4,8,363
321,11,2013,0,-5,T,T,8,357
322,11,2013,0,0.5,0.02,0.5,8,351
323,11,2013,0,-11.5,0.07,0.3,9,344
324,11,2013,0,-27,0,0,9,338
325,11,2013,0,-15,0,0,8,332
326,11,2013,0,9.5,0,0,8,326
327,11,2013,0,-1,T,T,8,320
328,11,2013,0,3,T,T,8,314
329,11,2013,0,3,0.02,1.5,9,308
330,11,2013,0,0,0,0,9,302
331,11,2013,0,-0.5,0.21,2.8,11,297
332,11,2013,0,-6.5,0.02,0.4,11,291
333,11,2013,0,-11,0.02,0.2,12,286
334,11,2013,0,-18,T,0.1,12,281
335,12,2013,0,-23,0,0,12,275
336,12,2013,0,-14.5,0,0,11,270
337,12,2013,0,1.5,0,0,11,266
338,12,2013,0,-0.5,0,0,11,261
339,12,2013,0,10,0.02,0,11,257
340,12,2013,0,20,T,0,10,252
341,12,2013,0,22,0,0,10,248
342,12,2013,0,26,0.08,1.2,11,245
343,12,2013,0,29,0.05,0.5,12,241
344,12,2013,0,13.5,T,T,12,238
345,12,2013,0,3,0,0,12,235
346,12,2013,0,3.5,T,T,12,232
347,12,2013,0,-3.5,0,0,12,229
348,12,2013,0,0,0.05,1.7,14,229
349,12,2013,0,-11.5,0.08,0.9,15,225
350,12,2013,0,-28.5,T,T,15,224
351,12,2013,0,-15.5,0.05,1,15,223
352,12,2013,0,-10,T,T,14,222
353,12,2013,0,-4.5,0.01,0.2,14,221
354,12,2013,0,0.5,0,0,14,221
355,12,2013,0,4.5,0.15,3.6,17,221
356,12,2013,0,3.5,0.25,4.8,21,221
357,12,2013,0,-2.5,0.01,0.1,20,222
358,12,2013,0,-23,T,T,19,223
359,12,2013,0,-34,T,T,19,224
360,12,2013,0,-37.5,0,0,19,225
361,12,2013,0,-31,0,0,18,227
362,12,2013,0,-10,0.01,0.1,18,229
363,12,2013,0,-5,0.02,0.2,18,231
364,12,2013,0,-13,0,0,18,234
365,12,2013,0,-9.5,0,0,18,237
1,1,2014,0,5.5,T,T,18,241
2,1,2014,0,0,0.01,0.1,18,245
3,1,2014,0,9,0,0,17,248
4,1,2014,0,7,0.03,0.3,17,252
5,1,2014,0,18,0.01,0.3,17,261
6,1,2014,0,12,0,0,17,266
7,1,2014,0,4,0,0,17,271
8,1,2014,0,10.5,T,T,17,275
9,1,2014,0,2,0.01,0.3,17,281
10,1,2014,0,-13,T,T,17,286
11,1,2014,0,-31.5,0,0,17,291
12,1,2014,0,-36.5,0,0,17,297
13,1,2014,0,-22,T,T,17,303
14,1,2014,0,-5,0.01,0.3,17,308
15,1,2014,0,0,0.01,0.1,17,314
16,1,2014,0,11.5,0.05,0.9,18,320
17,1,2014,0,22.5,0,0,17,326
18,1,2014,0,13.5,0.01,0.2,18,332
19,1,2014,0,7.5,0,0,18,339
20,1,2014,0,18,0,T,18,345
21,1,2014,0,24.5,T,T,17,351
22,1,2014,0,29,T,T,17,358
23,1,2014,0,29,0.04,0,16,364
24,1,2014,0,32.5,0.04,0,16,371
25,1,2014,0,24.5,0,0,16,377
26,1,2014,0,25.5,0,0,16,384
27,1,2014,0,17.5,0,0,16,390
28,1,2014,0,14,0,0,16,397
29,1,2014,0,7.5,0,0,16,404
30,1,2014,0,0.5,0,0,16,410
31,1,2014,0,-1,0,0,16,417
32,2,2014,0,6.5,T,T,16,424
33,2,2014,0,11,T,T,16,431
34,2,2014,0,3,0,0,16,437
35,2,2014,0,1,0,0,16,444
36,2,2014,0,2,T,0.1,16,451
37,2,2014,0,17,0.18,4.3,21,458
38,2,2014,0,1.5,0,0,21,465
39,2,2014,0,-14.5,0,0,20,471
40,2,2014,0,-20,0,0,20,478
41,2,2014,0,-20,0,0,19,485
42,2,2014,0,-20,0,T,19,492
43,2,2014,0,-19.5,T,T,19,499
44,2,2014,0,-12,T,T,19,506
45,2,2014,0,-11.5,0,0,19,512
46,2,2014,0,-2.5,0.01,0.2,19,519
47,2,2014,0,-6.5,0.21,2.5,21,526
48,2,2014,0,-15.5,0,0,21,533
49,2,2014,0,-6,T,T,21,540
50,2,2014,0,-14,0,0,21,546
51,2,2014,0,-16,0,0,21,553
52,2,2014,0,-14,0,0,21,560
53,2,2014,0,-4.5,0,0,21,567
54,2,2014,0,-4,0,0,21,574
55,2,2014,0,-2,0,0,21,580
56,2,2014,0,-0.5,0,0,20,587
57,2,2014,0,5,0,0,20,594
58,2,2014,0,19,0,0,20,601
59,2,2014,0,15,0,0,20,608
60,3,2014,0,12,0,0,20,614
61,3,2014,0,9.5,0,0,20,621
62,3,2014,0,6.5,0,0,20,628
63,3,2014,0,8,0.02,0.2,20,635
64,3,2014,0,11.5,0.18,2.4,23,641
65,3,2014,0,6,T,T,23,648
66,3,2014,0,0,0,0,23,655
67,3,2014,0,-2,0,0,22,662
68,3,2014,0,-6.5,0,0,22,668
69,3,2014,0,3,0,0,22,675
70,3,2014,0,23,0,0,21,682
71,3,2014,0,11.5,0,0,21,689
72,3,2014,0,24.5,0,0,21,695
73,3,2014,0,26.5,0,0,21,702
74,3,2014,0,10,0,0,21,709
75,3,2014,1,7.5,0,0,21,716
76,3,2014,1,16,0,0,21,722
77,3,2014,1,19.5,0,0,21,729
78,3,2014,1,11.5,0.01,0.5,21,736
79,3,2014,1,9,0,0,21,742
80,3,2014,1,18,0,0,21,749
81,3,2014,1,16,0,0,21,756
82,3,2014,1,20.5,0,0,21,763
83,3,2014,1,21.5,0,0,21,769
84,3,2014,1,24,0,0,20,776
85,3,2014,1,26,0,0,20,783
86,3,2014,1,20,0,0,20,790
87,3,2014,1,20.5,0,0,20,796
88,3,2014,1,18.5,0,0,20,803
89,3,2014,1,17.5,0,0,20,810
90,3,2014,1,21.5,0,0,20,817
91,4,2014,1,26.5,0,0,19,823
92,4,2014,1,22,0,0,19,830
93,4,2014,1,25,0,0,19,837
94,4,2014,1,28.5,0,0,19,844
95,4,2014,1,28.5,0,0,19,851
96,4,2014,1,29,0.1,1.1,20,857
97,4,2014,1,23.5,0.1,1.8,21,864
98,4,2014,1,9.5,T,T,20,871
99,4,2014,1,3.5,0,0,20,878
100,4,2014,1,9,0,0,20,885
101,4,2014,1,14.5,0,0,20,891
102,4,2014,1,26.5,0,0,20,898
103,4,2014,1,35.5,0,0,19,905
104,4,2014,1,35.5,0,0,17,912
105,4,2014,1,39,T,0,15,919
106,4,2014,1,39,0,0,13,926
107,4,2014,1,40.5,T,0,11,933
108,4,2014,1,42.5,T,T,9,940
109,4,2014,1,40,0,0,7,946
110,4,2014,1,44,0,0,5,953
111,4,2014,1,47,0,0,2,960
112,4,2014,1,46.5,0,0,T,967
113,4,2014,1,45,0,0,T,974
114,4,2014,1,43,0,0,0,981
115,4,2014,1,43,T,0,0,989
116,4,2014,1,45,0,0,0,995
117,4,2014,1,46.5,0,0,0,1002
118,4,2014,1,47,0,0,0,1009
119,4,2014,1,44.5,T,0,0,1016
120,4,2014,1,48,T,0,0,1023
121,5,2014,1,51,0,0,0,1030
122,5,2014,1,56.5,0,0,0,1037
123,5,2014,1,57.5,0,0,0,1044
124,5,2014,1,53.5,T,0,0,1051
125,5,2014,1,40,0.01,T,0,1058
126,5,2014,1,44.5,0,0,0,1065
127,5,2014,1,45,0.01,0,0,1072
128,5,2014,1,46.5,0,0,0,1079
129,5,2014,1,45,0,0,0,1086
130,5,2014,1,48,0,0,0,1093
131,5,2014,1,52.5,0,0,0,1100
132,5,2014,1,55,0,0,0,1107
133,5,2014,1,48,T,0,0,1114
134,5,2014,1,47,0,0,0,1121
135,5,2014,1,52,0,0,0,1128
136,5,2014,2,56.5,0,0,0,1135
137,5,2014,2,53,0.02,0,0,1142
138,5,2014,2,45.5,T,0,0,1149
139,5,2014,2,44.5,T,0,0,1156
140,5,2014,2,48,0,0,0,1163
141,5,2014,2,50.5,0,0,0,1170
142,5,2014,2,47.5,0,0,0,1176
143,5,2014,2,49.5,0,0,0,1183
144,5,2014,2,54.5,0,0,0,1190
145,5,2014,2,52.5,T,0,0,1197
146,5,2014,2,57,0,0,0,1203
147,5,2014,2,54.5,0,0,0,1210
148,5,2014,2,57,0,0,0,1216
149,5,2014,2,59,T,0,0,1223
150,5,2014,2,62,0,0,0,1229
151,5,2014,2,57.5,0.02,0,0,1235
152,6,2014,2,52,0,0,0,1241
153,6,2014,2,49,0.04,0,0,1247
154,6,2014,2,56.5,T,0,0,1253
155,6,2014,2,56.5,0,0,0,1258
156,6,2014,2,57,0.18,0,0,1264
157,6,2014,2,61,0.03,0,0,1269
158,6,2014,2,62,0,0,0,1274
159,6,2014,2,64.5,T,0,0,1279
160,6,2014,2,61,T,0,0,1284
161,6,2014,2,56,T,0,0,1288
162,6,2014,2,51.5,T,0,0,1292
163,6,2014,2,52.5,0,0,0,1296
164,6,2014,2,59,0.02,0,0,1299
165,6,2014,2,62,T,0,0,1302
166,6,2014,2,62.5,0,0,0,1304
167,6,2014,2,62,T,0,0,1306
168,6,2014,2,63,0.03,0,0,1308
169,6,2014,2,52,0.75,0,0,1309
170,6,2014,2,54,0.86,0,0,1310
171,6,2014,2,60.5,0.13,0,0,1310
172,6,2014,2,60,0.11,0,0,1309
173,6,2014,2,63,0,0,0,1308
174,6,2014,2,62.5,T,0,0,1307
175,6,2014,2,58.5,T,0,0,1305
176,6,2014,2,58.5,0.87,0,0,1302
177,6,2014,2,55.5,0.13,0,0,1300
178,6,2014,2,54,0.4,0,0,1297
179,6,2014,2,59.5,0,0,0,1293
180,6,2014,2,65.5,T,0,0,1289
181,6,2014,2,61,0.01,0,0,1285
182,7,2014,2,57,1.92,0,0,1281
183,7,2014,2,59.5,1.44,0,0,1276
184,7,2014,2,62.5,0,0,0,1271
185,7,2014,2,64.5,0,0,0,1266
186,7,2014,2,70,0,0,0,1260
187,7,2014,2,76,T,0,0,1255
188,7,2014,2,64.5,1.13,0,0,1249
189,7,2014,2,65,0,0,0,1243
190,7,2014,2,65.5,0,0,0,1237
191,7,2014,2,67,T,0,0,1231
192,7,2014,2,64.5,0.01,0,0,1225
193,7,2014,2,65,0.08,0,0,1218
194,7,2014,2,64,T,0,0,1212
195,7,2014,2,59,0.3,0,0,1206
196,7,2014,2,55.5,0.49,0,0,1199
197,7,2014,2,62,0.01,0,0,1192
198,7,2014,2,65,T,0,0,1186
199,7,2014,2,61,T,0,0,1179
200,7,2014,2,56,0.03,0,0,1172
201,7,2014,2,55,T,0,0,1165
202,7,2014,2,51,0.01,0,0,1159
203,7,2014,2,61.5,T,0,0,1152
204,7,2014,2,59,0.03,0,0,1145
205,7,2014,2,53.5,0.23,0,0,1138
206,7,2014,2,54.5,0.1,0,0,1131
207,7,2014,2,51,0,0,0,1124
208,7,2014,2,54.5,0,0,0,1117
209,7,2014,2,59,0,0,0,1110
210,7,2014,2,63.5,0,0,0,1103
211,7,2014,2,61,0,0,0,1097
212,7,2014,2,64,0,0,0,1090
213,8,2014,2,61,0.89,0,0,1083
214,8,2014,2,60.5,0.15,0,0,1076
215,8,2014,2,66.5,T,0,0,1069
216,8,2014,2,65,0.34,0,0,1062
217,8,2014,2,59,0.34,0,0,1055
218,8,2014,2,60.5,0,0,0,1048
219,8,2014,2,63.5,0,0,0,1041
220,8,2014,2,61.5,0,0,0,1034
221,8,2014,2,63.5,0,0,0,1027
222,8,2014,2,66.5,0,0,0,1020
223,8,2014,2,67,0,0,0,1013
224,8,2014,2,63,0.07,0,0,1006
225,8,2014,2,65,T,0,0,999
226,8,2014,2,66,0,0,0,993
227,8,2014,2,60.5,0.08,0,0,986
228,8,2014,2,58,0,0,0,979
229,8,2014,2,57,0.04,0,0,972
230,8,2014,2,59.5,0.02,0,0,965
231,8,2014,2,59,T,0,0,958
232,8,2014,2,57,0,0,0,951
233,8,2014,2,56.5,0,0,0,945
234,8,2014,2,55,0,0,0,938
235,8,2014,2,57,T,0,0,931
236,8,2014,2,59.5,0.02,0,0,924
237,8,2014,2,59,0.11,0,0,917
238,8,2014,2,59,0.11,0,0,911
239,8,2014,2,57.5,0.03,0,0,904
240,8,2014,2,52.5,0.02,0,0,897
241,8,2014,2,49,0.07,0,0,890
242,8,2014,2,44,0,0,0,884
243,8,2014,2,43,0,0,0,877
244,9,2014,2,41.5,1.43,0,0,870
245,9,2014,2,45.5,0.81,0,0,863
246,9,2014,2,42,T,0,0,857
247,9,2014,2,42.5,0,0,0,850
248,9,2014,2,49.5,0,0,0,843
249,9,2014,2,47,0,0,0,837
250,9,2014,2,46.5,0,0,0,830
251,9,2014,3,49.5,0,0,0,823
252,9,2014,3,49.5,0,0,0,817
253,9,2014,3,56.5,0,0,0,810
254,9,2014,3,56.5,0,0,0,803
255,9,2014,3,55.5,0,0,0,797
256,9,2014,3,62.5,0,0,0,790
257,9,2014,3,63.5,T,0,0,783
258,9,2014,3,55.5,T,0,0,777
259,9,2014,3,51.5,T,0,0,770
260,9,2014,3,51.5,0,0,0,763
261,9,2014,3,51,0,0,0,757
262,9,2014,3,50,T,0,0,750
263,9,2014,3,48,0.36,0,0,744
264,9,2014,3,42,0.07,0,0,737
265,9,2014,3,38,0,0,0,730
266,9,2014,3,35,0.13,T,0,724
267,9,2014,3,33.5,0,0,0,717
268,9,2014,3,36.5,0,0,0,710
269,9,2014,3,41.5,0,0,0,704
270,9,2014,3,39.5,0,0,0,697
271,9,2014,3,35,T,T,0,691
272,9,2014,3,39,T,T,0,684
273,9,2014,3,35.5,0.09,0.3,0,677
274,10,2014,3,34,T,T,0,671
275,10,2014,3,38,T,0,0,664
276,10,2014,3,36,0.01,T,0,657
277,10,2014,3,32,0.28,2.8,2,651
278,10,2014,3,28.5,0.1,1.7,4,644
279,10,2014,3,26.5,0.01,0.2,3,637
280,10,2014,3,19,T,T,3,631
281,10,2014,3,24,T,T,3,624
282,10,2014,3,25.5,T,T,3,617
283,10,2014,3,31.5,T,T,3,611
284,10,2014,3,34,0,0,2,604
285,10,2014,3,31,0.01,T,2,597
286,10,2014,3,28,T,T,1,591
287,10,2014,3,30.5,T,T,1,584
288,10,2014,3,25.5,0,0,1,577
289,10,2014,3,28.5,0,0,1,571
290,10,2014,3,24,0,0,1,564
291,10,2014,3,31.5,0,0,1,557
292,10,2014,3,29.5,0,0,1,550
293,10,2014,3,35,0,0,1,544
294,10,2014,3,32,0,0,1,537
295,10,2014,3,24,0,0,1,530
296,10,2014,3,19.5,T,T,1,523
297,10,2014,3,23,0.03,0.7,2,517
298,10,2014,3,22.5,T,T,2,510
299,10,2014,3,12.5,0,0,2,503
300,10,2014,3,12,0,0,2,496
301,10,2014,3,15.5,0,0,2,490
302,10,2014,3,7,T,T,2,483
303,10,2014,3,10.5,T,T,2,476
304,10,2014,3,9,T,0.3,2,470
305,11,2014,3,11.5,0,0,2,463
306,11,2014,3,18.5,T,T,2,456
307,11,2014,3,11.5,0,0,2,449
308,11,2014,3,1.5,0,0,2,443
309,11,2014,3,3.5,0,0,2,436
310,11,2014,3,10.5,0,0,2,429
311,11,2014,3,12,0,0,2,423
312,11,2014,3,10,0,0,2,416
313,11,2014,0,16.5,0,0,2,409
314,11,2014,0,22.5,0,0,2,403
315,11,2014,0,19.5,0,0,2,396
316,11,2014,0,28,0,0,2,389
317,11,2014,0,19.5,0,0,2,383
318,11,2014,0,13,0,0,2,376
319,11,2014,0,8,0,0,2,370
320,11,2014,0,6.5,0,0,2,363
321,11,2014,0,13,0,0,2,357
322,11,2014,0,16,0,0,2,351
323,11,2014,0,19,0,0,2,344
324,11,2014,0,11,0,0,2,338
325,11,2014,0,9,0,0,2,332
326,11,2014,0,4,0,0,2,326
327,11,2014,0,4,T,T,2,320
328,11,2014,0,6.5,T,T,2,314
329,11,2014,0,14.5,0.12,2.6,5,308
330,11,2014,0,2.5,T,0.2,5,302
331,11,2014,0,-8,0,0,5,297
332,11,2014,0,-6,T,T,5,291
333,11,2014,0,9,0.03,0.6,5,286
334,11,2014,0,15.5,0.03,0.4,5,281
335,12,2014,0,6.5,0.01,0.1,5,275
336,12,2014,0,21.5,0.39,4.7,9,270
337,12,2014,0,19.5,0.08,1.4,10,266
338,12,2014,0,1,T,T,10,261
339,12,2014,0,2,T,T,8,257
340,12,2014,0,1.5,0,T,8,252
341,12,2014,0,12,0,T,8,248
342,12,2014,0,11.5,0.05,0.7,9,245
343,12,2014,0,11.5,0,0,8,241
344,12,2014,0,12,0.01,0.8,8,238
345,12,2014,0,12.5,T,T,8,235
346,12,2014,0,7,0.01,0.4,8,232
347,12,2014,0,-0.5,0,0,8,229
348,12,2014,0,12.5,0,0,8,229
349,12,2014,0,11,0,0,8,225
350,12,2014,0,11,0,0,8,224
351,12,2014,0,9,0.02,0.3,8,223
352,12,2014,0,6.5,T,T,8,222
353,12,2014,0,-7.5,0,0,8,221
354,12,2014,0,1,0,0,8,221
355,12,2014,0,1.5,0,0,8,221
356,12,2014,0,-7,T,T,8,221
357,12,2014,0,-2.5,0.02,1.3,9,222
358,12,2014,0,-4,T,T,9,223
359,12,2014,0,6.5,0.06,0.8,9,224
360,12,2014,0,17.5,0.26,4.4,14,225
361,12,2014,0,-0.5,T,T,14,227
362,12,2014,0,10,0,0,13,229
363,12,2014,0,18.5,0,0,13,231
364,12,2014,0,22,0,0,10,234
365,12,2014,0,26,0.02,0.3,10,237
1,1,2015,0,13.5,0,0,10,241
2,1,2015,0,-7,0,0,10,245
3,1,2015,0,-15.5,0,0,10,248
4,1,2015,0,-21.5,0,0,10,252
5,1,2015,0,-26,0,0,10,261
6,1,2015,0,-25.5,0,0,10,266
7,1,2015,0,-19.5,0,0,10,271
8,1,2015,0,0,T,T,10,275
9,1,2015,0,16,T,T,10,281
10,1,2015,0,19,T,T,10,286
11,1,2015,0,22.5,T,T,10,291
12,1,2015,0,15,T,T,10,297
13,1,2015,0,16.5,T,T,10,303
14,1,2015,0,14,0,0,10,308
15,1,2015,0,23,0,0,10,314
16,1,2015,0,15.5,0,0,10,320
17,1,2015,0,6,0,0,10,326
18,1,2015,0,0,T,T,10,332
19,1,2015,0,2,T,0.6,10,339
20,1,2015,0,-7.5,T,0.1,10,345
21,1,2015,0,-1.5,T,0.5,11,351
22,1,2015,0,1,0.02,0.6,11,358
23,1,2015,0,-6,0.09,1.9,12,364
24,1,2015,0,-16.5,0.03,0.6,13,371
25,1,2015,0,-27.5,0.01,0.3,13,377
26,1,2015,0,-36,T,T,13,384
27,1,2015,0,-35.5,0,0,13,390
28,1,2015,0,-32.5,0,0,13,397
29,1,2015,0,-34.5,T,T,13,404
30,1,2015,0,-29.5,0,0,12,410
31,1,2015,0,-22.5,0,0,12,417
32,2,2015,0,-16.5,0,0,12,424
33,2,2015,0,-7.5,T,T,12,431
34,2,2015,0,-19,T,T,12,437
35,2,2015,0,-20,0,0,12,444
36,2,2015,0,-26,T,T,12,451
37,2,2015,0,-31,T,T,12,458
38,2,2015,0,-32.5,0,0,12,465
39,2,2015,0,-25.5,0,0,12,471
40,2,2015,0,-23.5,0,0,12,478
41,2,2015,0,-14,0,0,12,485
42,2,2015,0,0.5,T,0.1,12,492
43,2,2015,0,3,T,T,12,499
44,2,2015,0,-2.5,0,0,12,506
45,2,2015,0,-5,0,0,12,512
46,2,2015,0,0.5,0,0,12,519
47,2,2015,0,23,0,0,12,526
48,2,2015,0,22.5,0,0,12,533
49,2,2015,0,14,0,0,12,540
50,2,2015,0,12,0,0,12,546
51,2,2015,0,7,0,0,12,553
52,2,2015,0,18,0.08,T,12,560
53,2,2015,0,29,0.15,0,11,567
54,2,2015,0,28.5,0.06,1.1,13,574
55,2,2015,0,28.5,T,0.2,13,580
56,2,2015,0,17.5,T,T,13,587
57,2,2015,0,10.5,0,0,13,594
58,2,2015,0,14.5,0,0,13,601
59,2,2015,0,21.5,0.19,2.6,15,608
60,3,2015,0,17,0,0,15,614
61,3,2015,0,11.5,0,0,15,621
62,3,2015,0,14,0.05,0.5,15,628
63,3,2015,0,28,T,T,15,635
64,3,2015,0,28.5,0.1,1.9,17,641
65,3,2015,0,23.5,T,T,17,648
66,3,2015,0,27.5,0.28,4.3,21,655
67,3,2015,0,13,0.03,1,19,662
68,3,2015,0,-6.5,0.01,0.1,19,668
69,3,2015,0,-15,T,T,19,675
70,3,2015,0,-15.5,0,0,19,682
71,3,2015,0,-15.5,T,T,19,689
72,3,2015,0,-18.5,0.01,0.2,19,695
73,3,2015,0,-15.5,0.01,0.1,19,702
74,3,2015,0,-15.5,0,0,19,709
75,3,2015,1,6.5,0,0,19,716
76,3,2015,1,23,T,T,18,722
77,3,2015,1,24,0,0,18,729
78,3,2015,1,27.5,0,0,17,736
79,3,2015,1,27,0,0,16,742
80,3,2015,1,26.5,0,0,16,749
81,3,2015,1,18,0,0,16,756
82,3,2015,1,19,0,0,16,763
83,3,2015,1,24.5,0,0,16,769
84,3,2015,1,26,0,0,16,776
85,3,2015,1,31.5,0,0,16,783
86,3,2015,1,35,0,0,14,790
87,3,2015,1,34.5,0,0,14,796
88,3,2015,1,33,0,0,14,803
89,3,2015,1,33.5,0,0,14,810
90,3,2015,1,29,0,0,13,817
91,4,2015,1,28,0,0,13,823
92,4,2015,1,25,0.01,T,13,830
93,4,2015,1,24,0,T,13,837
94,4,2015,1,27,T,T,13,844
95,4,2015,1,22.5,T,T,13,851
96,4,2015,1,32,0,0,13,857
97,4,2015,1,41,0,0,12,864
98,4,2015,1,34,0,0,11,871
99,4,2015,1,36.5,0,0,10,878
100,4,2015,1,35,0,0,10,885
101,4,2015,1,32,0.09,1.5,11,891
102,4,2015,1,33.5,0.06,0.6,9,898
103,4,2015,1,35.5,T,T,9,905
104,4,2015,1,33,0,0,8,912
105,4,2015,1,35,0,0,7,919
106,4,2015,1,38,T,0,6,926
107,4,2015,1,41,0,0,5,933
108,4,2015,1,41.5,0,0,T,940
109,4,2015,1,48.5,T,0,T,946
110,4,2015,1,40,T,T,T,953
111,4,2015,1,35,0,0,T,960
112,4,2015,1,36,0,0,0,967
113,4,2015,1,38.5,0,0,0,974
114,4,2015,1,43,0,0,0,981
115,4,2015,1,43,0,0,0,989
116,4,2015,1,45.5,0,0,0,995
117,4,2015,1,51,0,0,0,1002
118,4,2015,1,43.5,0,0,0,1009
119,4,2015,1,42,0,0,0,1016
120,4,2015,1,43.5,0,0,0,1023
121,5,2015,1,41.5,0,0,0,1030
122,5,2015,1,44,0,0,0,1037
123,5,2015,1,45.5,0,0,0,1044
124,5,2015,1,49,0,0,0,1051
125,5,2015,1,47.5,0,0,0,1058
126,5,2015,1,45,0,0,0,1065
127,5,2015,1,48.5,0,0,0,1072
128,5,2015,1,51,0,0,0,1079
129,5,2015,1,52,0.17,0,0,1086
130,5,2015,1,49.5,T,0,0,1093
131,5,2015,1,48.5,T,0,0,1100
132,5,2015,1,52,0,0,0,1107
133,5,2015,1,55,0,0,0,1114
134,5,2015,1,58.5,0,0,0,1121
135,5,2015,1,60.5,0,0,0,1128
136,5,2015,2,57,0,0,0,1135
137,5,2015,2,57,0,0,0,1142
138,5,2015,2,59.5,0,0,0,1149
139,5,2015,2,58.5,0,0,0,1156
140,5,2015,2,60.5,0,0,0,1163
141,5,2015,2,58,0,0,0,1170
142,5,2015,2,63,0,0,0,1176
143,5,2015,2,67,0,0,0,1183
144,5,2015,2,61.5,0,0,0,1190
145,5,2015,2,60.5,0.01,0,0,1197
146,5,2015,2,63.5,0,0,0,1203
147,5,2015,2,63.5,0,0,0,1210
148,5,2015,2,59.5,0.11,0,0,1216
149,5,2015,2,58,0,0,0,1223
150,5,2015,2,60,0,0,0,1229
151,5,2015,2,58,0,0,0,1235
152,6,2015,2,47,0.13,0,0,1241
153,6,2015,2,51.5,0,0,0,1247
154,6,2015,2,47.5,0.14,0,0,1253
155,6,2015,2,52.5,T,0,0,1258
156,6,2015,2,56,T,0,0,1264
157,6,2015,2,57.5,0.01,0,0,1269
158,6,2015,2,55.5,0.04,0,0,1274
159,6,2015,2,55,T,0,0,1279
160,6,2015,2,54.5,0,0,0,1284
161,6,2015,2,53.5,0.06,0,0,1288
162,6,2015,2,51,T,0,0,1292
163,6,2015,2,51,0.01,0,0,1296
164,6,2015,2,53,0,0,0,1299
